1592304152.000000
4.000000
0.000000
0.840149
1.187489
1.625562
1.698662
1.717873
1.717873
1.710188
1.711469
1.708907
1.725557
1.763978
1.816488
1.884365
1.945840
1.987022
2.015198
2.013917
2.017759
2.022882
2.013917
1.992145
1.966530
1.946039
1.930670
1.912740
1.898652
1.883284
1.876880
1.870477
1.867915
1.864073
1.861512
1.856389
1.851266
1.848705
1.848705
1.852547
1.851266
1.851266
1.851266
1.857670
1.858950
1.852547
1.855108
1.851266
1.851266
1.844862
1.843582
1.841020
1.846143
1.842301
1.844862
1.847424
1.848705
1.846143
1.849985
1.849985
1.849985
1.846143
1.846143
1.846143
1.848705
1.849985
1.851266
1.855108
1.851266
1.851266
1.853827
1.853827
1.851266
1.844862
1.847424
1.844862
1.848705
1.849985
1.851266
1.855108
1.857670
1.865354
1.870477
1.875600
1.884565
1.879442
1.880722
1.879442
1.880722
1.879442
1.880722
1.880722
1.894810
1.898652
1.902495
1.907617
1.914021
1.917863
1.914021
1.916582
1.912740
1.917863
1.917863
1.920425
1.916582
1.915302
1.917863
1.925547
1.925547
1.926828
1.922986
1.920425
1.919144
1.920425
1.920425
1.928109
1.930670
1.917863
1.920425
1.920425
1.917863
1.916582
1.920425
1.930670
1.937074
1.930670
1.925547
1.921705
1.915302
1.915302
1.914021
1.915302
1.917863
1.922986
1.930670
1.953723
1.943477
1.955004
1.975495
1.962688
1.960127
1.962688
1.955004
1.953723
1.943477
1.942197
1.938355
1.938355
1.935793
1.938355
1.929390
1.948600
1.953723
1.940916
1.942197
1.938355
1.935793
1.934512
1.935793
1.937074
1.933232
1.931951
1.931951
1.931951
1.933232
1.924267
1.929390
1.928109
1.926828
1.929390
1.929390
1.931951
1.930670
1.933232
1.931951
1.928109
1.931951
1.931951
1.928109
1.930670
1.929390
1.929390
1.931951
1.930670
1.929390
1.928109
1.933232
1.929390
1.930670
1.925547
1.934512
1.928109
1.925547
1.935793
1.934512
1.928109
1.934512
1.929390
1.931951
1.930670
1.930670
1.930670
1.933232
1.939635
